"id","MQ2","MQ7","MQ135","NO2","C2H5OH","VOC","CO","HMD","TMP","HI","RAWPM","DD","LAT","LON","time"
1226,3.47,4.57,8.74,6.18,65.88,57.39,85.82,59.78,32.0,48.5,,251.71,22.556973,88.4940996,"2024-04-22 09:43:58.321995"
1227,5.36,4.47,8.68,6.56,54.63,50.28,80.44,59.64,32.0,49.25,,253.28,22.556973,88.4940996,"2024-04-22 09:44:03.348313"
1228,4.95,5.17,8.72,5.89,59.64,51.11,86.28,61.45,32.0,49.82,,252.89,22.556973,88.4940996,"2024-04-22 09:44:08.369004"
1229,3.32,4.87,8.83,5.8,57.65,56.07,82.7,60.53,32.0,47.83,,253.0,22.556973,88.4940996,"2024-04-22 09:44:13.397954"
1230,3.83,4.16,8.78,6.0,54.03,50.93,85.02,62.07,32.0,49.76,,252.15,22.556973,88.4940996,"2024-04-22 09:44:18.427165"
1231,3.29,4.04,8.54,6.07,54.04,51.1,86.34,60.59,32.0,46.67,,253.38,22.556973,88.4940996,"2024-04-22 09:44:23.460644"
1232,5.5,4.19,9.38,6.04,62.56,55.28,80.04,58.55,32.0,46.5,,252.97,22.556973,88.4940996,"2024-04-22 09:44:28.493163"
1233,3.95,4.1,9.58,6.6,59.25,57.52,87.3,61.39,32.0,47.21,,252.94,22.556973,88.4940996,"2024-04-22 09:44:33.533656"
1234,5.4,4.17,8.62,5.92,62.56,51.63,80.87,60.61,32.0,49.23,,251.91,22.556973,88.4940996,"2024-04-22 09:44:38.565210"
1235,4.11,4.91,9.39,5.57,58.12,55.02,82.35,59.18,32.0,48.34,,253.04,22.556973,88.4940996,"2024-04-22 09:44:43.612296"
1236,3.29,4.09,9.4,6.22,54.96,56.24,87.11,58.37,32.0,46.98,,253.46,22.556973,88.4940996,"2024-04-22 09:44:48.651962"
1237,5.38,4.65,9.45,5.53,61.49,52.27,85.89,60.8,32.0,46.42,,251.57,22.556973,88.4940996,"2024-04-22 09:44:53.718029"
1238,5.39,4.63,8.9,6.1,64.51,50.18,83.5,59.72,32.0,48.46,,251.62,22.556973,88.4940996,"2024-04-22 09:44:58.747505"
1239,3.86,4.39,8.73,5.53,55.08,51.26,81.27,59.02,32.0,46.46,,253.46,22.556973,88.4940996,"2024-04-22 09:45:03.785778"
1240,4.24,4.75,9.16,5.51,65.23,51.68,83.4,59.74,32.0,48.06,,252.91,22.556973,88.4940996,"2024-04-22 09:45:08.818172"
1241,5.08,5.15,9.68,6.29,58.33,55.63,82.58,61.42,32.0,48.7,,253.41,22.556973,88.4940996,"2024-04-22 09:45:13.848274"
1242,3.65,4.43,8.61,6.13,56.74,56.45,83.06,60.1,32.0,47.94,,252.99,22.556973,88.4940996,"2024-04-22 09:45:18.887906"
1243,4.76,5.33,9.55,5.71,63.24,50.08,82.51,60.07,32.0,49.66,,252.37,22.556973,88.4940996,"2024-04-22 09:45:23.916008"
1244,3.66,4.91,9.14,6.53,56.71,53.48,82.76,58.91,32.0,46.4,,252.26,22.556973,88.4940996,"2024-04-22 09:45:28.990193"
1245,5.48,5.15,8.28,5.56,65.99,50.79,86.58,59.13,32.0,46.52,,252.82,22.556973,88.4940996,"2024-04-22 09:45:34.046650"
1246,4.02,4.61,9.65,6.27,60.07,53.39,87.15,59.94,32.0,46.33,,252.22,22.556973,88.4940996,"2024-04-22 09:45:39.088190"
1247,3.83,5.33,9.01,5.58,61.43,54.42,83.84,58.99,32.0,47.51,,252.13,22.556973,88.4940996,"2024-04-22 09:45:44.119762"
1248,5.04,4.73,8.73,6.16,64.71,52.4,83.74,59.76,32.0,47.17,,251.76,22.556973,88.4940996,"2024-04-22 09:45:49.193035"
1249,5.0,4.19,9.02,6.38,63.73,50.63,85.01,59.89,32.0,49.3,,253.26,22.556973,88.4940996,"2024-04-22 09:45:54.232460"
1250,3.48,5.2,9.78,5.92,63.61,50.49,80.55,59.64,32.0,47.85,,252.54,22.556973,88.4940996,"2024-04-22 09:45:59.264300"
1251,4.34,4.11,9.34,6.6,60.13,57.09,80.6,59.15,32.0,48.59,,251.53,22.556973,88.4940996,"2024-04-22 09:46:04.308399"
1252,4.51,4.19,8.97,5.99,64.83,56.84,87.52,61.71,32.0,48.23,,252.62,22.556973,88.4940996,"2024-04-22 09:46:09.336208"
1253,4.87,5.49,9.53,6.34,58.52,56.81,84.96,59.83,32.0,47.99,,253.02,22.556973,88.4940996,"2024-04-22 09:46:14.378631"
1254,3.79,4.09,9.49,6.14,60.67,54.84,84.63,62.21,32.0,49.55,,253.4,22.556973,88.4940996,"2024-04-22 09:46:19.413122"
1255,3.47,4.52,8.45,5.69,55.09,57.43,83.53,58.84,32.0,48.58,,251.85,22.556973,88.4940996,"2024-04-22 09:46:24.441820"
1256,4.74,4.32,9.51,5.97,63.3,56.62,86.12,61.62,32.0,48.84,,251.68,22.556973,88.4940996,"2024-04-22 09:46:29.478202"
1257,3.64,5.48,8.71,6.55,57.52,50.76,80.02,58.68,32.0,47.12,,252.45,22.556973,88.4940996,"2024-04-22 09:46:34.543368"
1258,3.95,5.46,8.98,6.4,59.72,54.29,81.35,62.25,32.0,48.54,,253.14,22.556973,88.4940996,"2024-04-22 09:46:39.577905"
1259,4.77,4.41,9.68,6.58,65.59,55.85,83.08,62.1,32.0,49.75,,253.45,22.556973,88.4940996,"2024-04-22 09:46:44.611975"
1260,3.73,5.22,8.39,6.13,55.74,55.48,87.77,61.29,32.0,49.43,,252.4,22.556973,88.4940996,"2024-04-22 09:46:49.643301"
1261,5.06,5.11,8.47,5.94,62.73,56.7,80.86,59.73,32.0,49.46,,251.74,22.556973,88.4940996,"2024-04-22 09:46:54.678201"
1262,4.78,4.16,8.46,5.6,57.41,57.28,87.32,59.45,32.0,48.28,,252.2,22.556973,88.4940996,"2024-04-22 09:46:59.718860"
1263,5.17,5.49,8.35,5.65,57.42,55.85,87.26,60.03,32.0,48.12,,252.99,22.556973,88.4940996,"2024-04-22 09:47:04.753767"
1264,4.48,4.38,9.6,5.88,58.28,53.48,84.44,58.54,32.0,48.4,,252.75,22.556973,88.4940996,"2024-04-22 09:47:09.789562"
1265,3.91,5.41,8.52,6.05,59.1,56.01,85.34,58.3,32.0,46.39,,253.09,22.556973,88.4940996,"2024-04-22 09:47:15.132332"
1266,3.82,4.95,9.75,5.92,55.43,51.82,86.59,60.06,32.0,46.25,,251.54,22.556973,88.4940996,"2024-04-22 09:47:20.163798"
1267,3.66,4.43,8.93,6.45,56.51,54.97,83.27,58.37,32.0,46.21,,251.52,22.556973,88.4940996,"2024-04-22 09:47:25.204812"
1268,3.47,4.9,8.94,5.87,61.6,53.24,86.02,61.91,32.0,49.95,,251.58,22.556973,88.4940996,"2024-04-22 09:47:30.275065"
1269,3.56,4.83,8.85,5.83,61.83,55.12,87.35,59.59,32.0,48.64,,252.83,22.556973,88.4940996,"2024-04-22 09:47:35.305115"
1270,5.39,5.48,9.28,6.31,60.81,51.74,86.68,58.89,32.0,49.48,,253.14,22.556973,88.4940996,"2024-04-22 09:47:40.337809"
1271,5.26,4.84,8.42,5.64,56.94,53.73,86.97,59.01,32.0,49.68,,252.77,22.556973,88.4940996,"2024-04-22 09:47:45.392691"
1272,5.17,5.23,9.23,6.2,63.52,50.56,81.77,60.45,32.0,48.92,,253.04,22.556973,88.4940996,"2024-04-22 09:47:50.428028"
1273,5.1,4.66,9.75,5.79,57.45,55.19,87.06,61.39,32.0,49.76,,253.22,22.556973,88.4940996,"2024-04-22 09:47:55.466563"
1274,5.35,5.34,9.37,5.85,57.07,55.16,80.73,59.71,32.0,48.1,,253.45,22.556973,88.4940996,"2024-04-22 09:48:00.514132"
1275,5.1,4.73,8.31,6.51,61.59,51.41,87.32,61.55,32.0,48.07,,251.56,22.556973,88.4940996,"2024-04-22 09:48:05.552614"
1276,5.21,4.78,8.57,6.6,56.19,50.72,80.68,60.41,32.0,47.51,,253.33,22.556973,88.4940996,"2024-04-22 09:48:10.584728"
1277,5.37,4.73,8.73,6.54,61.28,54.28,83.36,60.71,32.0,48.01,,252.92,22.556973,88.4940996,"2024-04-22 09:48:15.624905"
1278,5.45,4.32,9.41,6.27,59.33,55.84,83.02,59.51,32.0,49.21,,252.7,22.556973,88.4940996,"2024-04-22 09:48:20.658308"
1279,4.49,5.37,8.37,6.6,57.09,51.31,82.73,60.11,32.0,48.6,,252.31,22.556973,88.4940996,"2024-04-22 09:48:25.696531"
1280,5.01,4.7,8.5,6.1,63.02,57.01,82.09,61.91,32.0,48.39,,251.61,22.556973,88.4940996,"2024-04-22 09:48:30.734703"
1281,3.38,5.25,8.32,6.54,63.06,57.41,87.14,59.49,32.0,49.1,,251.96,22.556973,88.4940996,"2024-04-22 09:48:35.774202"
1282,4.21,4.16,9.54,5.88,63.21,52.21,87.6,60.95,32.0,48.66,,252.07,22.556973,88.4940996,"2024-04-22 09:48:40.805870"
1283,5.46,5.18,8.46,6.59,55.52,56.07,82.13,61.39,32.0,49.61,,251.58,22.556973,88.4940996,"2024-04-22 09:48:45.839423"
1284,5.22,4.47,8.56,6.22,59.97,51.98,85.6,59.34,32.0,47.99,,252.65,22.556973,88.4940996,"2024-04-22 09:48:50.877868"
1285,5.34,5.45,9.75,6.3,59.3,52.46,87.63,59.81,32.0,46.88,,252.01,22.556973,88.4940996,"2024-04-22 09:48:55.915747"
1286,4.32,4.87,8.47,6.08,64.28,56.97,87.44,59.45,32.0,46.61,,253.25,22.556973,88.4940996,"2024-04-22 09:49:00.981006"
1287,3.33,4.25,8.56,5.88,58.24,50.26,83.04,58.65,32.0,47.83,,253.34,22.556973,88.4940996,"2024-04-22 09:49:06.012693"
1288,5.34,4.78,8.55,6.53,54.41,54.3,81.02,60.44,32.0,49.14,,252.53,22.556973,88.4940996,"2024-04-22 09:49:11.067849"
1289,4.37,4.7,8.91,6.6,63.3,54.64,82.03,61.69,32.0,49.83,,253.43,22.556973,88.4940996,"2024-04-22 09:49:16.103089"
1290,3.64,4.72,9.06,5.7,63.86,51.74,82.17,61.5,32.0,49.99,,253.17,22.556973,88.4940996,"2024-04-22 09:49:21.146979"
1291,4.01,4.42,8.44,6.16,61.9,52.56,84.63,61.38,32.0,47.63,,253.01,22.556973,88.4940996,"2024-04-22 09:49:26.175168"
1292,4.86,5.18,8.84,5.83,55.77,51.9,84.96,60.57,32.0,47.24,,252.71,22.556973,88.4940996,"2024-04-22 09:49:31.212568"
1293,4.95,4.57,8.41,5.75,62.03,57.33,82.57,62.16,32.0,48.71,,251.99,22.556973,88.4940996,"2024-04-22 09:49:36.266427"
1294,4.35,4.79,9.73,5.95,55.89,57.54,81.73,59.59,32.0,46.23,,252.43,22.556973,88.4940996,"2024-04-22 09:49:41.296865"
1295,5.29,5.37,8.49,6.27,55.34,52.19,80.64,61.81,32.0,49.53,,251.78,22.556973,88.4940996,"2024-04-22 09:49:46.330606"
1296,3.65,4.61,8.57,6.53,59.81,53.56,80.28,60.83,32.0,47.31,,252.15,22.556973,88.4940996,"2024-04-22 09:49:51.370913"
1297,4.92,5.02,9.69,6.43,63.92,57.99,80.25,58.38,32.0,48.31,,253.2,22.556973,88.4940996,"2024-04-22 09:49:56.418592"
1298,3.25,4.75,9.31,6.56,56.97,57.24,82.36,60.66,32.0,48.93,,252.08,22.556973,88.4940996,"2024-04-22 09:50:01.447545"
1299,5.27,4.73,8.53,6.29,59.7,50.37,87.59,60.03,32.0,48.79,,253.45,22.556973,88.4940996,"2024-04-22 09:50:06.481948"
1300,5.34,4.2,9.37,5.85,63.97,50.25,87.93,62.19,32.0,49.04,,252.03,22.556973,88.4940996,"2024-04-22 09:50:11.518591"
1301,5.03,4.84,8.95,5.85,61.59,52.5,80.24,59.01,32.0,47.82,,252.79,22.556973,88.4940996,"2024-04-22 09:50:16.550124"
1302,4.95,5.05,9.19,6.51,57.67,55.45,81.6,58.42,32.0,48.8,,252.41,22.556973,88.4940996,"2024-04-22 09:50:21.590898"
1303,5.1,4.5,8.86,6.18,56.28,51.78,82.41,59.8,32.0,49.12,,253.23,22.556973,88.4940996,"2024-04-22 09:50:26.627405"
1304,3.5,4.05,8.21,5.98,55.91,55.24,84.2,59.4,32.0,46.61,,253.0,22.556973,88.4940996,"2024-04-22 09:50:31.658999"
1305,4.11,4.89,8.86,5.81,59.56,56.8,85.4,60.4,32.0,49.75,,252.91,22.556973,88.4940996,"2024-04-22 09:50:36.690841"
1306,4.99,5.39,8.28,6.1,65.09,55.95,83.5,61.84,32.0,46.38,,251.93,22.556973,88.4940996,"2024-04-22 09:50:41.723403"
1307,3.63,4.28,9.68,5.71,58.64,55.63,87.17,60.02,32.0,48.1,,252.06,22.556973,88.4940996,"2024-04-22 09:50:46.766634"
1308,3.96,5.02,9.19,5.73,60.2,57.84,84.91,58.33,32.0,48.61,,251.66,22.556973,88.4940996,"2024-04-22 09:50:51.800967"
1309,3.7,5.46,9.01,6.08,60.89,52.4,86.06,60.39,32.0,47.04,,252.11,22.556973,88.4940996,"2024-04-22 09:50:56.832324"
1310,5.48,5.37,9.7,6.6,54.22,55.3,86.19,61.61,32.0,47.41,,252.51,22.556973,88.4940996,"2024-04-22 09:51:01.872472"
1311,5.02,4.59,9.69,6.37,60.46,57.57,80.85,60.55,32.0,48.28,,253.01,22.556973,88.4940996,"2024-04-22 09:51:06.914489"
1312,5.03,4.63,9.23,6.04,61.3,51.75,81.0,59.37,32.0,48.59,,253.31,22.556973,88.4940996,"2024-04-22 09:51:11.952836"
1313,3.48,4.97,9.65,5.97,55.47,50.22,83.71,61.73,32.0,48.06,,252.44,22.556973,88.4940996,"2024-04-22 09:51:16.996199"
1314,4.33,5.0,9.68,6.56,63.02,54.33,83.69,61.41,32.0,48.56,,252.87,22.556973,88.4940996,"2024-04-22 09:51:22.140764"
1315,4.31,5.26,8.81,5.53,58.84,51.98,86.65,61.6,32.0,48.68,,253.23,22.556973,88.4940996,"2024-04-22 09:51:27.182906"
1316,3.79,4.89,8.57,5.89,63.66,52.61,87.87,59.72,32.0,49.8,,252.62,22.556973,88.4940996,"2024-04-22 09:51:32.215268"
1317,4.63,4.55,8.35,5.8,64.67,53.25,85.72,58.99,32.0,46.45,,251.58,22.556973,88.4940996,"2024-04-22 09:51:37.282979"
1318,4.95,5.47,9.0,6.0,59.62,56.19,81.18,60.9,32.0,46.27,,252.05,22.556973,88.4940996,"2024-04-22 09:51:42.311367"
1319,4.03,4.55,8.94,5.58,61.56,57.31,85.1,59.41,32.0,46.52,,252.2,22.556973,88.4940996,"2024-04-22 09:51:47.339408"
1320,5.36,4.7,9.06,6.27,58.68,57.85,81.58,62.28,32.0,48.69,,252.9,22.556973,88.4940996,"2024-04-22 09:51:52.372684"
1321,4.81,4.61,9.29,6.25,59.78,51.01,86.39,61.55,32.0,47.03,,252.36,22.556973,88.4940996,"2024-04-22 09:51:57.402487"
1322,3.7,4.33,8.46,6.53,62.0,51.95,82.74,60.68,32.0,49.29,,252.3,22.556973,88.4940996,"2024-04-22 09:52:02.437263"
1323,4.21,5.22,8.2,5.97,64.87,55.31,81.05,61.42,32.0,46.81,,253.12,22.556973,88.4940996,"2024-04-22 09:52:07.468499"
1324,5.18,4.04,8.34,6.13,59.41,52.21,82.43,59.33,32.0,48.03,,251.86,22.556973,88.4940996,"2024-04-22 09:52:12.503178"
1325,4.09,4.96,8.31,6.2,59.21,53.61,85.55,62.05,32.0,47.73,,253.38,22.556973,88.4940996,"2024-04-22 09:52:17.537199"
1326,5.4,4.08,8.33,5.52,57.76,54.04,85.3,61.64,32.0,47.64,,252.02,22.556973,88.4940996,"2024-04-22 09:52:22.566840"
1327,3.45,4.71,8.81,6.15,59.11,54.58,84.71,61.33,32.0,47.68,,253.47,22.556973,88.4940996,"2024-04-22 09:52:27.613009"
1328,4.2,4.06,8.99,6.49,63.3,50.78,80.06,58.44,32.0,49.83,,252.0,22.556973,88.4940996,"2024-04-22 09:52:32.653054"
1329,4.31,4.52,9.47,6.41,54.76,50.75,83.6,61.69,32.0,48.77,,252.66,22.556973,88.4940996,"2024-04-22 09:52:37.687930"
1330,5.45,4.29,9.51,5.73,61.3,51.45,82.94,60.86,32.0,48.35,,251.71,22.556973,88.4940996,"2024-04-22 09:52:42.755226"
1331,4.94,4.1,9.21,6.42,61.03,50.66,83.85,58.2,32.0,47.62,,251.99,22.556973,88.4940996,"2024-04-22 09:52:47.786685"
1332,4.1,4.23,8.56,5.52,61.25,57.39,83.29,61.27,32.0,47.01,,253.22,22.556973,88.4940996,"2024-04-22 09:52:52.830521"
1333,5.1,4.7,9.25,6.24,62.39,54.37,83.91,62.1,32.0,48.1,,252.25,22.556973,88.4940996,"2024-04-22 09:52:57.884397"
1334,4.11,4.51,8.64,5.64,63.38,54.39,82.5,59.32,32.0,47.58,,252.68,22.556973,88.4940996,"2024-04-22 09:53:02.942116"
1335,3.27,4.27,9.53,6.53,55.44,52.03,87.53,59.02,32.0,46.82,,253.5,22.556973,88.4940996,"2024-04-22 09:53:08.008825"
1336,4.28,4.15,8.91,5.95,65.2,52.85,80.74,61.42,32.0,46.85,,252.25,22.556973,88.4940996,"2024-04-22 09:53:13.047570"
1337,5.37,5.21,8.62,5.94,59.16,55.25,84.89,61.6,32.0,46.57,,252.48,22.556973,88.4940996,"2024-04-22 09:53:18.097362"
1338,4.62,4.32,8.47,5.55,62.78,57.17,83.19,59.6,32.0,49.46,,252.95,22.556973,88.4940996,"2024-04-22 09:53:23.130486"
1339,4.66,4.38,9.59,5.91,57.7,55.29,84.15,61.84,32.0,48.06,,251.81,22.556973,88.4940996,"2024-04-22 09:53:28.160540"
1340,4.71,5.01,9.08,5.65,65.13,55.67,83.8,60.6,32.0,46.57,,252.7,22.556973,88.4940996,"2024-04-22 09:53:33.194248"
1341,4.12,4.35,8.48,5.7,62.99,57.34,81.02,59.02,32.0,48.58,,253.41,22.556973,88.4940996,"2024-04-22 09:53:38.228424"
1342,3.46,4.34,9.34,5.57,63.84,55.03,87.38,60.38,32.0,47.09,,252.15,22.556973,88.4940996,"2024-04-22 09:53:43.264876"
1343,3.87,5.24,8.63,5.82,56.16,56.01,85.03,62.03,32.0,46.62,,251.63,22.556973,88.4940996,"2024-04-22 09:53:48.304047"
1344,4.41,4.14,9.39,6.07,57.01,54.66,80.28,61.67,32.0,47.63,,252.5,22.556973,88.4940996,"2024-04-22 09:53:53.374863"
1345,5.03,4.51,9.73,6.33,56.88,56.57,85.85,60.11,32.0,47.67,,252.17,22.556973,88.4940996,"2024-04-22 09:53:58.439883"
1346,4.79,4.63,9.46,5.85,63.51,57.68,86.52,60.05,32.0,49.89,,253.12,22.556973,88.4940996,"2024-04-22 09:54:03.497448"
1347,4.59,4.04,8.47,6.05,55.58,52.44,83.6,58.24,32.0,48.66,,253.49,22.556973,88.4940996,"2024-04-22 09:54:08.543321"
1348,5.14,4.63,9.01,6.57,57.5,52.39,86.84,61.93,32.0,49.5,,251.77,22.556973,88.4940996,"2024-04-22 09:54:13.596836"
1349,4.5,4.12,9.05,6.15,59.4,50.13,85.01,62.09,32.0,46.57,,251.66,22.556973,88.4940996,"2024-04-22 09:54:18.633824"
1350,4.74,4.33,8.92,5.55,56.02,51.8,84.0,60.07,32.0,49.82,,252.22,22.556973,88.4940996,"2024-04-22 09:54:23.672681"
1351,5.49,4.17,9.49,5.77,62.14,54.52,84.95,60.67,32.0,49.1,,253.42,22.556973,88.4940996,"2024-04-22 09:54:28.711686"
1352,3.7,5.09,8.82,5.51,60.63,52.72,81.08,62.12,32.0,48.57,,252.55,22.556973,88.4940996,"2024-04-22 09:54:33.756472"
1353,5.0,4.99,9.21,5.8,63.48,54.75,81.26,60.75,32.0,49.38,,252.21,22.556973,88.4940996,"2024-04-22 09:54:38.799459"
1354,4.37,4.31,8.84,6.07,63.92,53.09,83.13,59.99,32.0,47.07,,252.37,22.556973,88.4940996,"2024-04-22 09:54:43.830055"
1355,4.3,4.08,8.62,6.21,61.75,55.07,81.09,60.06,32.0,48.74,,253.28,22.556973,88.4940996,"2024-04-22 09:54:48.873074"
1356,4.73,4.7,9.73,6.52,64.12,51.51,85.29,60.94,32.0,47.88,,251.71,22.556973,88.4940996,"2024-04-22 09:54:53.925353"
1357,4.52,5.05,8.86,5.55,56.08,50.2,85.49,58.32,32.0,47.62,,251.85,22.556973,88.4940996,"2024-04-22 09:54:58.989952"
1358,5.1,4.59,8.64,6.0,54.3,57.47,81.23,61.11,32.0,47.91,,251.95,22.556973,88.4940996,"2024-04-22 09:55:04.031674"
1359,4.11,4.65,9.31,5.96,60.52,57.76,86.3,61.7,32.0,49.59,,251.83,22.556973,88.4940996,"2024-04-22 09:55:09.088669"
1360,5.18,4.29,8.8,5.95,63.79,54.17,81.87,59.71,32.0,48.29,,251.61,22.556973,88.4940996,"2024-04-22 09:55:14.151805"
1361,4.33,5.4,9.38,6.11,58.26,53.34,84.85,58.71,32.0,48.63,,253.04,22.556973,88.4940996,"2024-04-22 09:55:19.180935"
1362,4.55,4.12,8.97,5.55,64.51,54.58,87.44,59.58,32.0,48.9,,251.63,22.556973,88.4940996,"2024-04-22 09:55:24.213458"
1363,3.7,4.86,9.43,6.18,58.09,50.51,81.58,58.72,32.0,47.67,,251.78,22.556973,88.4940996,"2024-04-22 09:55:29.250579"
1364,3.72,4.62,9.16,6.01,62.91,56.28,86.7,61.09,32.0,48.14,,251.73,22.556973,88.4940996,"2024-04-22 09:55:34.279683"
1365,4.42,5.24,9.11,6.47,61.73,54.99,84.31,61.36,32.0,46.42,,252.17,22.556973,88.4940996,"2024-04-22 09:55:39.331889"
1366,4.52,4.52,8.62,6.45,57.43,50.45,81.87,61.44,32.0,47.81,,252.38,22.556973,88.4940996,"2024-04-22 09:55:44.363898"
1367,3.21,4.43,8.61,5.77,63.98,56.76,81.13,61.92,32.0,48.69,,251.92,22.556973,88.4940996,"2024-04-22 09:55:49.395920"
1368,3.35,4.99,8.4,6.12,54.35,56.49,82.55,59.5,32.0,47.93,,252.5,22.556973,88.4940996,"2024-04-22 09:55:54.434104"
1369,3.5,5.34,8.95,6.05,56.91,56.82,83.46,60.91,32.0,49.03,,253.01,22.556973,88.4940996,"2024-04-22 09:55:59.486056"
1370,4.57,4.94,8.32,5.88,58.74,51.3,83.23,61.98,32.0,47.7,,251.79,22.556973,88.4940996,"2024-04-22 09:56:04.517826"
1371,4.23,4.18,8.83,6.14,56.24,51.7,81.78,61.98,32.0,46.93,,252.87,22.556973,88.4940996,"2024-04-22 09:56:09.548939"
1372,4.17,4.96,9.11,6.37,59.34,54.96,84.01,61.96,32.0,49.64,,252.88,22.556973,88.4940996,"2024-04-22 09:56:14.585781"
1373,4.78,4.69,9.29,6.52,63.1,56.12,84.37,59.61,32.0,46.51,,251.73,22.556973,88.4940996,"2024-04-22 09:56:19.615248"
1374,4.7,4.79,9.31,6.53,65.19,50.94,85.95,59.84,32.0,47.83,,252.99,22.556973,88.4940996,"2024-04-22 09:56:24.640746"
1375,4.35,4.8,8.59,6.38,60.68,52.89,84.59,61.23,32.0,49.21,,252.54,22.556973,88.4940996,"2024-04-22 09:56:29.667390"
1376,4.75,5.35,9.29,5.8,55.56,54.24,82.7,58.9,32.0,48.41,,253.1,22.556973,88.4940996,"2024-04-22 09:56:34.697026"
1377,4.32,5.09,9.37,5.7,58.76,52.82,86.11,60.39,32.0,49.97,,253.38,22.556973,88.4940996,"2024-04-22 09:56:39.728176"
1378,4.68,5.16,8.84,5.94,62.14,52.09,81.66,58.53,32.0,46.69,,253.42,22.556973,88.4940996,"2024-04-22 09:56:44.763244"
1379,4.38,4.78,8.62,5.99,55.77,56.6,82.88,62.03,32.0,48.78,,252.81,22.556973,88.4940996,"2024-04-22 09:56:49.795769"
1380,4.92,4.86,8.93,6.04,61.68,55.79,86.03,61.54,32.0,49.23,,252.32,22.556973,88.4940996,"2024-04-22 09:56:54.826910"
1381,3.43,4.61,9.63,5.94,63.02,55.7,85.05,62.01,32.0,47.72,,252.09,22.556973,88.4940996,"2024-04-22 09:56:59.857783"
1382,5.32,5.37,9.12,6.51,61.79,54.56,83.56,59.32,32.0,48.67,,252.07,22.556973,88.4940996,"2024-04-22 09:57:04.895343"
1383,3.46,4.8,8.4,5.76,55.79,55.95,86.53,61.86,32.0,47.03,,252.53,22.556973,88.4940996,"2024-04-22 09:57:09.920203"
1384,3.82,5.21,9.62,5.61,56.98,52.6,86.83,60.94,32.0,47.32,,252.76,22.556973,88.4940996,"2024-04-22 09:57:14.944612"
1385,3.24,4.28,9.75,5.74,59.05,56.98,80.76,61.5,32.0,49.87,,252.58,22.556973,88.4940996,"2024-04-22 09:57:19.969825"
1386,4.49,4.74,9.5,5.5,57.95,54.94,87.42,62.14,32.0,49.11,,252.67,22.556973,88.4940996,"2024-04-22 09:57:25.000325"
1387,4.23,4.91,9.66,5.54,57.41,57.55,81.96,59.01,32.0,49.05,,252.59,22.556973,88.4940996,"2024-04-22 09:57:30.025033"
1388,4.31,5.43,9.16,6.47,59.43,51.22,81.12,61.11,32.0,48.27,,252.66,22.556973,88.4940996,"2024-04-22 09:57:35.056047"
1389,4.05,4.64,9.79,6.44,60.22,56.38,81.28,58.41,32.0,49.85,,251.63,22.556973,88.4940996,"2024-04-22 09:57:40.083732"
1390,3.85,5.48,9.06,6.55,65.25,55.51,84.52,60.67,32.0,46.67,,251.91,22.556973,88.4940996,"2024-04-22 09:57:45.110149"
1391,3.46,4.82,8.42,6.14,54.09,55.27,83.37,60.25,32.0,49.99,,252.92,22.556973,88.4940996,"2024-04-22 09:57:50.141189"
1392,4.68,4.46,8.27,6.19,54.84,54.52,85.23,61.71,32.0,48.33,,251.95,22.556973,88.4940996,"2024-04-22 09:57:55.164753"
1393,4.1,5.07,9.04,5.77,58.8,56.51,84.89,59.62,32.0,47.58,,252.62,22.556973,88.4940996,"2024-04-22 09:58:00.201101"
1394,3.67,4.81,8.94,5.81,59.13,50.6,80.59,60.38,32.0,46.6,,253.17,22.556973,88.4940996,"2024-04-22 09:58:05.232804"
1395,3.66,5.1,8.39,6.3,61.01,50.23,80.03,60.72,32.0,46.72,,252.28,22.556973,88.4940996,"2024-04-22 09:58:10.261453"
1396,3.4,4.11,8.26,6.14,63.23,57.67,87.71,58.73,32.0,48.76,,253.04,22.556973,88.4940996,"2024-04-22 09:58:15.284631"
1397,3.36,4.71,9.5,5.92,55.31,53.66,86.01,61.94,32.0,47.73,,253.31,22.556973,88.4940996,"2024-04-22 09:58:20.314630"
1398,4.79,4.32,9.68,5.93,55.5,51.25,81.88,59.35,32.0,48.04,,253.46,22.556973,88.4940996,"2024-04-22 09:58:25.346154"
1399,4.61,4.56,8.62,6.57,59.77,52.34,84.65,60.17,32.0,46.47,,252.66,22.556973,88.4940996,"2024-04-22 09:58:30.372857"
1400,4.24,4.83,8.67,5.92,65.51,54.37,83.58,59.76,32.0,49.55,,252.46,22.556973,88.4940996,"2024-04-22 09:58:35.421021"
1401,5.34,4.9,9.21,6.0,60.57,51.77,81.39,61.44,32.0,48.39,,251.79,22.556973,88.4940996,"2024-04-22 09:58:40.447331"
1402,5.02,4.49,8.72,6.47,61.6,57.6,87.07,59.45,32.0,48.37,,251.66,22.556973,88.4940996,"2024-04-22 09:58:45.472586"
1403,5.05,4.92,8.72,6.36,55.87,50.87,86.33,59.57,32.0,46.59,,252.7,22.556973,88.4940996,"2024-04-22 09:58:50.498976"
1404,5.08,4.48,9.19,5.8,59.2,51.41,87.5,61.31,32.0,48.43,,251.61,22.556973,88.4940996,"2024-04-22 09:58:55.524338"
1405,4.4,5.12,8.84,6.08,58.21,52.54,81.74,60.58,32.0,48.47,,252.87,22.556973,88.4940996,"2024-04-22 09:59:00.549962"
